episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/agent_0,policy_reward_min/agent_1,policy_reward_max/agent_0,policy_reward_max/agent_1,policy_reward_mean/agent_0,policy_reward_mean/agent_1,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_agent_0_reward,hist_stats/policy_agent_1_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/agent_1/learner_stats/allreduce_latency,info/learner/agent_1/learner_stats/cur_kl_coeff,info/learner/agent_1/learner_stats/cur_lr,info/learner/agent_1/learner_stats/total_loss,info/learner/agent_1/learner_stats/policy_loss,info/learner/agent_1/learner_stats/vf_loss,info/learner/agent_1/learner_stats/vf_explained_var,info/learner/agent_1/learner_stats/kl,info/learner/agent_1/learner_stats/entropy,info/learner/agent_1/learner_stats/entropy_coeff,info/learner/agent_0/learner_stats/allreduce_latency,info/learner/agent_0/learner_stats/cur_kl_coeff,info/learner/agent_0/learner_stats/cur_lr,info/learner/agent_0/learner_stats/total_loss,info/learner/agent_0/learner_stats/policy_loss,info/learner/agent_0/learner_stats/vf_loss,info/learner/agent_0/learner_stats/vf_explained_var,info/learner/agent_0/learner_stats/kl,info/learner/agent_0/learner_stats/entropy,info/learner/agent_0/learner_stats/entropy_coeff
-132.53507770604355,-132.70491060969707,-132.6199941578703,500.0,2,0,1000,0,2000,False,2,1,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-23-50,1764728630,6.921612977981567,6.921612977981567,84439,Leons-MacBook-Pro.local,127.0.0.1,6.921612977981567,0,1,-75.30799500216372,-57.4383874693387,-75.2665231403583,-57.227082703879894,-75.28725907126102,-57.3327350866093,"[-132.53507770604355, -132.70491060969707]","[500, 500]","[-75.30799500216372, -75.2665231403583]","[-57.227082703879894, -57.4383874693387]",2.6837309876402893,0.45643414888944067,0.042003827852445406,3.6483525515317203,0.0,6844.488,292.206,0.247,4052467.633,79.299,12610.466,1000,2000,1000,2000,33.92,84.82000000000001,0.0,0.20000000000000004,0.0005,3.408139709276812,0.008597297327859061,3.0690034898192606,-0.029122826727953823,1.6526949111995366,2.9364348786217827,0.0,0.0,0.20000000000000004,0.0005,68062233.43017375,0.03213613033294678,2.7066638287203975,0.06014198886937108,340311154.9708601,2.2302930389131816,0.0
-132.53507770604355,-435.6343823695545,-282.8671946483732,500.0,2,0,2000,0,4000,False,4,2,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-23-56,1764728636,5.893800973892212,12.81541395187378,84439,Leons-MacBook-Pro.local,127.0.0.1,12.81541395187378,0,2,-215.15510215238575,-220.4792802171682,-75.2665231403583,-57.227082703879894,-145.1673942128669,-137.699800435506,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976]","[500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728]",2.6434072917001963,0.433357555256408,0.0403604063718944,3.463074405588888,0.0,6385.22,313.223,0.209,4788018.265,70.783,14127.658,2000,4000,2000,4000,18.444444444444443,81.86666666666667,0.0,0.3000000000000001,0.0005,6.912959957122803,0.05974835950349058,6.851248151915414,-0.0004299180848257882,0.006544175703246349,9.455023193359375,0.0,0.0,0.3000000000000001,0.0005,7.341466873032706,0.14160870015621185,7.149474232537406,0.0008215972355433873,0.1679468381418276,7.899932956695556,0.0
-132.53507770604355,-435.7087413802993,-301.66506278644505,500.0,2,0,3000,0,6000,False,6,3,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-02,1764728642,6.014513254165649,18.82992720603943,84439,Leons-MacBook-Pro.local,127.0.0.1,18.82992720603943,0,3,-215.15510215238575,-222.49722256682202,-75.2665231403583,-57.227082703879894,-154.9471826599815,-146.71788012646337,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993]","[500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202]",2.6226628736563082,0.4318196954218696,0.040136427821373326,3.3595674891351073,0.0,6264.437,319.263,0.214,4682885.002,68.514,14595.602,3000,6000,3000,6000,24.1125,82.4,0.0,0.3000000000000001,0.0005,5.572403991222382,0.01031464117446116,5.560626202715294,-0.004632696083613805,0.004876824492003402,7.474132217679705,0.0,0.0,0.45,0.0005,5.933975577354431,0.020629626725401196,5.913246506738609,0.23146039247512817,0.00022084971393848208,7.077399383272444,0.0
-132.53507770604355,-442.7223447597388,-335.0321385296347,500.0,2,0,4000,0,8000,False,8,4,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-08,1764728648,5.913755893707275,24.743683099746704,84439,Leons-MacBook-Pro.local,127.0.0.1,24.743683099746704,0,4,-221.18753589214617,-222.49722256682202,-75.2665231403583,-57.227082703879894,-170.22529076756817,-164.80684776206652,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993, -442.7223447597388, -427.5443867586687]","[500, 500, 500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723, -221.18753589214617, -210.93169428851002]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202, -221.5348088675927, -216.61269247015903]",2.607782900015831,0.42806490840372147,0.03982039563124372,3.2933104165978966,0.0,6182.372,323.5,0.205,4887042.237,67.255,14868.752,4000,8000,4000,8000,20.355555555555554,81.63333333333334,0.0,0.15000000000000005,0.0005,6.231612488201686,0.09313698623861585,6.137413162844521,1.0136195591517857e-05,0.007082403639461912,9.77588084084647,0.0,0.0,0.225,0.0005,6.194921629769461,0.13072501330503394,6.064196668352399,-0.001042374542781285,2.467015622517213e-07,8.08637670789446,0.0
-132.53507770604355,-442.7223447597388,-355.42496104082466,500.0,2,0,5000,0,10000,False,10,5,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-14,1764728654,6.11813497543335,30.861818075180054,84439,Leons-MacBook-Pro.local,127.0.0.1,30.861818075180054,0,5,-221.18753589214617,-222.49722256682202,-75.2665231403583,-57.227082703879894,-180.06410854262128,-175.3608524982034,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993, -442.7223447597388, -427.5443867586687, -436.1928135609518, -437.7996886102167]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723, -221.18753589214617, -210.93169428851002, -218.21335600326213, -220.62540328240536]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202, -221.5348088675927, -216.61269247015903, -217.97945755769015, -217.1742853278114]",2.5970885125796443,0.4254548497589755,0.03962930566936913,3.253167760648947,0.0,6171.517,324.069,0.206,4861270.283,66.607,15013.47,5000,10000,5000,10000,24.125,81.725,0.0,0.15000000000000005,0.0005,7.300967635427202,0.09706355950662068,7.203389843872615,-0.0011961988040379117,0.0034278196345593464,9.774050194876535,0.0,0.0,0.1125,0.0005,6.719671354975019,0.10443060142653329,6.61524088042123,-0.0002761278833661761,1.719291249051886e-10,8.08643022264753,0.0
-132.53507770604355,-442.7223447597388,-367.03014321986933,500.0,2,0,6000,0,12000,False,12,6,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-20,1764728660,6.192914962768555,37.05473303794861,84439,Leons-MacBook-Pro.local,127.0.0.1,37.05473303794861,0,6,-221.18753589214617,-222.49722256682202,-75.2665231403583,-57.227082703879894,-184.36846130105195,-182.66168191881738,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993, -442.7223447597388, -427.5443867586687, -436.1928135609518, -437.7996886102167, -424.34730746753553, -425.76480076264926]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723, -221.18753589214617, -210.93169428851002, -218.21335600326213, -220.62540328240536, -205.54998925051183, -206.2304609358989]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202, -221.5348088675927, -216.61269247015903, -217.97945755769015, -217.1742853278114, -218.79731821702376, -219.53433982675065]",2.5891444685703005,0.4241509680693882,0.03950880284961857,3.2272492185019552,0.0,6176.902,323.787,0.229,4371343.408,67.098,14903.534,6000,12000,6000,12000,30.577777777777776,82.76666666666668,0.0,0.07500000000000002,0.0005,7.478658451352801,0.10973607301712036,7.36703679391316,0.00024917636598859516,0.025137592024854577,9.809618541172572,0.0,0.0,0.05625,0.0005,7.311991604736873,0.1135779395699501,7.198413710083281,0.00010847534452165877,4.0816873690476186e-13,8.105022430419922,0.0
-132.53507770604355,-442.7223447597388,-376.60512242931566,500.0,2,0,7000,0,14000,False,14,7,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-26,1764728666,5.995193958282471,43.04992699623108,84439,Leons-MacBook-Pro.local,127.0.0.1,43.04992699623108,0,7,-221.18753589214617,-222.49722256682202,-75.2665231403583,-57.227082703879894,-189.04988015371327,-187.5552422756024,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993, -442.7223447597388, -427.5443867586687, -436.1928135609518, -437.7996886102167, -424.34730746753553, -425.76480076264926, -432.17171986563466, -435.9382755063535]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723, -221.18753589214617, -210.93169428851002, -218.21335600326213, -220.62540328240536, -205.54998925051183, -206.2304609358989, -215.87546907523313, -218.4013174641294]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202, -221.5348088675927, -216.61269247015903, -217.97945755769015, -217.1742853278114, -218.79731821702376, -219.53433982675065, -216.29625079040125, -217.53695804222383]",2.5851494763859764,0.42353723625353207,0.03945067487183608,3.2031865474034404,0.0,6154.791,324.95,0.222,4499636.475,66.221,15101.012,7000,14000,7000,14000,30.266666666666666,82.84444444444445,0.0,0.1125,0.0005,8.384191671439579,0.13493659283433643,8.232665013415472,-0.001892803396497454,0.147466941387409,9.839641925266811,0.0,0.0,0.028125,0.0005,8.660762691497803,0.11181891390255519,8.548943759713854,0.00252845117024013,4.1763418120613746e-13,8.089740344456263,0.0
-132.53507770604355,-442.7223447597388,-380.4425369612605,500.0,2,0,8000,0,16000,False,16,8,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-32,1764728672,5.943141937255859,48.99306893348694,84439,Leons-MacBook-Pro.local,127.0.0.1,48.99306893348694,0,8,-221.18753589214617,-222.49722256682202,-75.2665231403583,-57.227082703879894,-193.01150752374383,-187.43102943751674,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993, -442.7223447597388, -427.5443867586687, -436.1928135609518, -437.7996886102167, -424.34730746753553, -425.76480076264926, -432.17171986563466, -435.9382755063535, -376.7515412847176, -437.857336085031]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723, -221.18753589214617, -210.93169428851002, -218.21335600326213, -220.62540328240536, -205.54998925051183, -206.2304609358989, -215.87546907523313, -218.4013174641294, -221.10806212454358, -220.37773610337155]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202, -221.5348088675927, -216.61269247015903, -217.97945755769015, -217.1742853278114, -218.79731821702376, -219.53433982675065, -216.29625079040125, -217.53695804222383, -155.64347916017405, -217.4795999816606]",2.5822209364522495,0.42255364102652115,0.039380244189970326,3.182326198131469,0.0,6128.465,326.346,0.239,4186976.791,66.801,14969.773,8000,16000,8000,16000,34.4375,80.8125,0.0,0.16875000000000004,0.0005,11.037435846669334,0.2677480283060244,10.020375164917537,0.08441780975886753,4.440368151185784,12.695500040054322,0.0,0.0,0.0140625,0.0005,10.543580785819463,0.11123967809336525,10.432340783732277,7.404599870954241e-06,4.2873641145238903e-13,8.08484159197126,0.0
-132.53507770604355,-442.7223447597388,-386.92907826262353,500.0,2,0,9000,0,18000,False,18,9,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-38,1764728678,5.5742480754852295,54.56731700897217,84439,Leons-MacBook-Pro.local,127.0.0.1,54.56731700897217,0,9,-221.68643162508778,-222.49722256682202,-75.2665231403583,-57.227082703879894,-196.04661873241722,-190.88245953020632,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993, -442.7223447597388, -427.5443867586687, -436.1928135609518, -437.7996886102167, -424.34730746753553, -425.76480076264926, -432.17171986563466, -435.9382755063535, -376.7515412847176, -437.857336085031, -437.1954205251201, -440.44739682193523]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723, -221.18753589214617, -210.93169428851002, -218.21335600326213, -220.62540328240536, -205.54998925051183, -206.2304609358989, -215.87546907523313, -218.4013174641294, -221.10806212454358, -220.37773610337155, -218.9685851785212, -221.68643162508778]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202, -221.5348088675927, -216.61269247015903, -217.97945755769015, -217.1742853278114, -218.79731821702376, -219.53433982675065, -216.29625079040125, -217.53695804222383, -155.64347916017405, -217.4795999816606, -218.22683534659907, -218.7609651968465]",2.580258848747201,0.42138392708739303,0.03930600531910555,3.1595053406945244,0.0,6070.018,329.488,0.232,4302830.959,66.243,15095.926,9000,18000,9000,18000,34.05,83.5,0.0,0.2531250000000001,0.0005,10.42821214539664,0.13450136142117636,10.26966524720192,-0.0015570964132036482,0.09499565865275196,17.60503305707659,0.0,0.0,0.00703125,0.0005,10.408428571905409,0.10950126818248204,10.298927637934685,0.003559087003980364,4.307030922388679e-13,8.086198943001884,0.0
-132.53507770604355,-442.7223447597388,-392.02379199317613,500.0,2,0,10000,0,20000,False,20,10,1375f_00000,50440c89461548aaa7d23735b1ee1836,2025-12-02_18-24-45,1764728685,6.9188010692596436,61.48611807823181,84439,Leons-MacBook-Pro.local,127.0.0.1,61.48611807823181,0,10,-221.68643162508778,-222.49722256682202,-75.2665231403583,-57.227082703879894,-198.34558955065677,-193.6782024425193,"[-132.53507770604355, -132.70491060969707, -435.6343823695545, -430.5944079081976, -242.8128567448784, -435.7087413802993, -442.7223447597388, -427.5443867586687, -436.1928135609518, -437.7996886102167, -424.34730746753553, -425.76480076264926, -432.17171986563466, -435.9382755063535, -376.7515412847176, -437.857336085031, -437.1954205251201, -440.44739682193523, -439.95020913017515, -435.80222200612326]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-75.30799500216372, -75.2665231403583, -215.15510215238575, -214.93995655655982, -135.80200029494426, -213.21151881347723, -221.18753589214617, -210.93169428851002, -218.21335600326213, -220.62540328240536, -205.54998925051183, -206.2304609358989, -215.87546907523313, -218.4013174641294, -221.10806212454358, -220.37773610337155, -218.9685851785212, -221.68643162508778, -219.45024943495505, -218.6224043946704]","[-57.227082703879894, -57.4383874693387, -220.4792802171682, -215.65445135163728, -107.01085644993431, -222.49722256682202, -221.5348088675927, -216.61269247015903, -217.97945755769015, -217.1742853278114, -218.79731821702376, -219.53433982675065, -216.29625079040125, -217.53695804222383, -155.64347916017405, -217.4795999816606, -218.22683534659907, -218.7609651968465, -220.49995969521942, -217.17981761145296]",2.5799290451363945,0.421650594676762,0.03934283441065721,3.147293139113539,0.0,6155.748,324.9,0.237,4216652.257,66.021,15146.808,10000,20000,10000,20000,49.57000000000001,83.15,0.0,0.3796875,0.0005,9.862478487832206,0.10810812839439937,9.753575231347765,-0.00023092201777866908,0.0020939700015014345,17.136577987670897,0.0,0.0,0.003515625,0.0005,11.180121930156435,0.1098267776625497,11.070295477339199,0.00767672061920166,4.352708669687542e-13,8.088285991123744,0.0
