episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-520.3752072027506,-657.1638966924992,-588.7695519476249,1500.0,2,0,4000,0,4000,False,2,1,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-54-57,1764726897,13.666347026824951,13.666347026824951,82472,Leons-MacBook-Pro.local,127.0.0.1,13.666347026824951,0,1,"[-657.1638966924992, -520.3752072027506]","[1500, 1500]",0.7137125416178609,0.2385964544973681,0.02267246870838443,2.3154020011499505,0.0,13176.091,303.58,1.052,3802632.82,491.509,8138.204,4000,4000,4000,4000,41.25000000000001,83.865,0.0,0.19999999999999998,5.000000000000001e-05,533.4907835993074,0.011472444443572913,533.478677772729,0.019489132410643116,0.003164228227227973,2.820699900196445,0.0
-371.63591254938945,-657.1638966924992,-560.2433022504832,1500.0,3,0,8000,0,8000,False,5,2,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-55-09,1764726909,11.99767518043518,25.664022207260132,82472,Leons-MacBook-Pro.local,127.0.0.1,25.664022207260132,0,2,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308]","[1500, 1500, 1500, 1500, 1500]",0.7910385350275372,0.23227162610781601,0.02217616284909785,2.1225963469058806,0.0,12614.85,317.087,0.575,6957170.226,476.282,8398.386,8000,8000,8000,8000,25.81176470588235,83.21176470588235,0.0,0.09999999999999999,5.000000000000001e-05,407.06878663801376,0.005109666077600371,407.06329422046895,0.027172716779093588,0.003814666208973732,2.8081915701589275,0.0
-371.63591254938945,-657.1638966924992,-546.8197472699085,1500.0,3,0,12000,0,12000,False,8,3,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-55-21,1764726921,12.007970809936523,37.671993017196655,82472,Leons-MacBook-Pro.local,127.0.0.1,37.671993017196655,0,3,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8259056284611868,0.22951686235599866,0.0219473832558121,2.03522859023305,0.0,12419.269,322.08,0.431,9276013.269,468.261,8542.245,12000,12000,12000,12000,19.394117647058824,83.45882352941176,0.0,0.049999999999999996,5.000000000000001e-05,317.76724559530135,0.008350918862608171,317.75851763388283,0.031064427475775442,0.007550470891630785,2.8295345837070096,0.0
-371.63591254938945,-664.3212792884988,-548.570848186502,1500.0,2,0,16000,0,16000,False,10,4,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-55-33,1764726933,12.318675994873047,49.9906690120697,82472,Leons-MacBook-Pro.local,127.0.0.1,49.9906690120697,0,4,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732, -446.8292244172538, -664.3212792884988]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.825993615521317,0.22909301469164384,0.02189644231376735,2.0141857284808906,0.0,12393.228,322.757,0.356,11229729.585,467.73,8551.937,16000,16000,16000,16000,23.12777777777778,83.70555555555555,0.0,0.049999999999999996,5.000000000000001e-05,309.14722056235036,0.007857379550114275,309.1392095973889,0.013918082560262373,0.00309962384390019,2.8924169909569524,0.0
-330.57593861661087,-664.3212792884988,-540.3161825689081,1500.0,3,0,20000,0,20000,False,13,5,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-55-46,1764726946,12.484507083892822,62.475176095962524,82472,Leons-MacBook-Pro.local,127.0.0.1,62.475176095962524,0,5,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732, -446.8292244172538, -664.3212792884988, -575.3423534809905, -330.57593861661087, -632.4835994331821]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8322833068139022,0.2282236459847201,0.02181364858139576,1.989077545374977,0.0,12416.508,322.152,0.302,13229156.284,465.308,8596.452,20000,20000,20000,20000,13.547058823529412,81.44705882352942,0.0,0.024999999999999998,5.000000000000001e-05,200.20745775007433,0.0038679904514743436,200.20340569765835,0.0454565825000886,0.007328165642333922,2.9125044292019258,0.0
-254.1527717561794,-664.3212792884988,-508.45073682914665,1500.0,3,0,24000,0,24000,False,16,6,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-55-56,1764726956,10.600077867507935,73.07525396347046,82472,Leons-MacBook-Pro.local,127.0.0.1,73.07525396347046,0,6,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732, -446.8292244172538, -664.3212792884988, -575.3423534809905, -330.57593861661087, -632.4835994331821, -537.10710835358, -319.84153576078205, -254.1527717561794]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8397981787991622,0.22792307290095382,0.021785171307445984,1.9548059533420616,0.0,12115.233,330.163,0.284,14076813.872,463.773,8624.903,24000,24000,24000,24000,22.94,82.78,0.0,0.024999999999999998,5.000000000000001e-05,106.62533160947984,0.0019251663718492754,106.62323127352096,0.03308404115290424,0.007000421571506059,2.9747649423537714,0.0
-254.1527717561794,-664.3212792884988,-483.49748836130425,1500.0,2,0,28000,0,28000,False,18,7,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-56-07,1764726967,10.251565217971802,83.32681918144226,82472,Leons-MacBook-Pro.local,127.0.0.1,83.32681918144226,0,7,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732, -446.8292244172538, -664.3212792884988, -575.3423534809905, -330.57593861661087, -632.4835994331821, -537.10710835358, -319.84153576078205, -254.1527717561794, -266.7713151924314, -300.97168604469914]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8399576699632301,0.22773649209013452,0.0217649593884761,1.9341833417341927,0.0,11850.692,337.533,0.262,15291733.333,463.188,8635.809,28000,28000,28000,28000,21.02,83.44666666666667,0.0,0.024999999999999998,5.000000000000001e-05,111.65917533463048,0.0010662690285713442,111.65787004519558,0.018080095253368414,0.009582477557958043,3.000038653035318,0.0
-254.1527717561794,-664.3212792884988,-466.7308533102309,1500.0,3,0,32000,0,32000,False,21,8,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-56-18,1764726978,11.306825876235962,94.63364505767822,82472,Leons-MacBook-Pro.local,127.0.0.1,94.63364505767822,0,8,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732, -446.8292244172538, -664.3212792884988, -575.3423534809905, -330.57593861661087, -632.4835994331821, -537.10710835358, -319.84153576078205, -254.1527717561794, -266.7713151924314, -300.97168604469914, -443.94505909779826, -274.77334292771485, -379.67472698586124]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8422975239323766,0.22734101193444567,0.021729750441317218,1.906052506768335,0.0,11785.502,339.4,0.24,16699978.599,461.51,8667.202,32000,32000,32000,32000,15.75,81.8,0.0,0.024999999999999998,5.000000000000001e-05,81.15341003710223,-0.00123400870830782,81.15446816644453,0.02330448627471924,0.007042493999611344,3.107942291229002,0.0
-134.27990992571796,-664.3212792884988,-432.6557035307522,1500.0,3,0,36000,0,36000,False,24,9,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-56-27,1764726987,8.859046936035156,103.49269199371338,82472,Leons-MacBook-Pro.local,127.0.0.1,103.49269199371338,0,9,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732, -446.8292244172538, -664.3212792884988, -575.3423534809905, -330.57593861661087, -632.4835994331821, -537.10710835358, -319.84153576078205, -254.1527717561794, -266.7713151924314, -300.97168604469914, -443.94505909779826, -274.77334292771485, -379.67472698586124, -276.78863346162956, -134.27990992571796, -171.32042183585412]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8455246074892792,0.22687736615676815,0.021694177728218897,1.8733642274445979,0.0,11460.581,349.022,0.227,17627240.719,461.025,8676.312,36000,36000,36000,36000,13.069230769230769,81.35384615384615,0.0,0.024999999999999998,5.000000000000001e-05,24.2433974269417,-0.002891555236231896,24.24619803274508,-0.0032210975493255412,0.003639108060595449,2.9281169099192463,0.0
-134.27990992571796,-664.3212792884988,-413.36393474769545,1500.0,2,0,40000,0,40000,False,26,10,063c4_00000,d42ed05aadf1467d94faa71102cbd7c3,2025-12-02_17-56-36,1764726996,9.007261037826538,112.49995303153992,82472,Leons-MacBook-Pro.local,127.0.0.1,112.49995303153992,0,10,"[-657.1638966924992, -520.3752072027506, -371.63591254938945, -604.389662959346, -647.6518318484308, -383.91319073643257, -570.5392677832461, -618.8890083871732, -446.8292244172538, -664.3212792884988, -575.3423534809905, -330.57593861661087, -632.4835994331821, -537.10710835358, -319.84153576078205, -254.1527717561794, -266.7713151924314, -300.97168604469914, -443.94505909779826, -274.77334292771485, -379.67472698586124, -276.78863346162956, -134.27990992571796, -171.32042183585412, -204.0040781931246, -159.72134050890494]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8455995712394115,0.2266205506660606,0.021673141001608394,1.8526591151348557,0.0,11216.7,356.611,0.217,18414242.125,460.257,8690.79,40000,40000,40000,40000,15.176923076923078,81.01538461538462,0.0,0.012499999999999999,5.000000000000001e-05,45.51507625637516,-0.0009381285598201136,45.515932891539975,-0.021884265474077156,0.0064812469804990305,3.0504321090636717,0.0
