episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-2611.208671062741,-2612.066220505821,-2611.637445784281,1500.0,2,0,4000,0,4000,False,2,1,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-27-55,1764656875,13.92773723602295,13.92773723602295,61815,Leons-MacBook-Pro.local,127.0.0.1,13.92773723602295,0,1,"[-2611.208671062741, -2612.066220505821]","[1500, 1500]",0.669609871663859,0.26480456168459104,0.024189683265371402,2.3607808451329553,0.0,13291.676,300.94,0.16,25003302.534,637.926,6270.321,4000,4000,4000,4000,29.275,84.14,0.0,0.19999999999999998,5.000000000000001e-05,10785.609401776714,0.016484781207456705,10785.592409589213,0.0005007245848255773,0.0026663488050549106,2.8349981846347934,0.0
-904.78115321425,-2612.066220505821,-1840.015276961117,1500.0,3,0,8000,0,8000,False,5,2,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-28-05,1764656885,10.452921152114868,24.380658388137817,61815,Leons-MacBook-Pro.local,127.0.0.1,24.380658388137817,0,2,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425]","[1500, 1500, 1500, 1500, 1500]",0.7636526283556526,0.25469955933948,0.02345975694338983,2.0310560643794595,0.0,11971.427,334.129,0.139,28679001.709,546.921,7313.666,8000,8000,8000,8000,31.326666666666668,83.82666666666665,0.0,0.09999999999999999,5.000000000000001e-05,4344.444487554411,-0.0028139814013434994,4344.446600527519,0.018358615521461733,0.006727657217681788,2.8713041197869087,0.0
-904.78115321425,-2612.066220505821,-1882.890694115312,1500.0,3,0,12000,0,12000,False,8,3,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-28-16,1764656896,10.639256954193115,35.01991534233093,61815,Leons-MacBook-Pro.local,127.0.0.1,35.01991534233093,0,3,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8039975109197643,0.2479546499540677,0.022978931876411333,1.8906720414993314,0.0,11532.039,346.86,0.158,25368774.194,517.62,7727.684,12000,12000,12000,12000,16.393333333333334,82.27333333333334,0.0,0.09999999999999999,5.000000000000001e-05,7110.15684352767,0.0072224870083793516,7110.149063559889,-0.003185882724699427,0.005824450531235925,2.94361850676998,0.0
-904.78115321425,-2619.7065067894546,-2029.746819158711,1500.0,2,0,16000,0,16000,False,10,4,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-28-28,1764656908,12.371732950210571,47.391648292541504,61815,Leons-MacBook-Pro.local,127.0.0.1,47.391648292541504,0,4,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701, -2619.7065067894546, -2614.636131875159]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8062965751938924,0.24469988878920462,0.022736438397968888,1.8655985456178725,0.0,11744.298,340.591,0.141,28411881.456,502.99,7952.449,16000,16000,16000,16000,14.011111111111111,80.97222222222223,0.0,0.09999999999999999,5.000000000000001e-05,9739.412993006552,0.011524140648543835,9739.401030115927,8.182564089375158e-06,0.0038913033193122147,3.069388110406937,0.0
-904.78115321425,-2622.359630601093,-2165.946723437414,1500.0,3,0,20000,0,20000,False,13,5,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-28-42,1764656922,13.983397960662842,61.375046253204346,61815,Leons-MacBook-Pro.local,127.0.0.1,61.375046253204346,0,5,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701, -2619.7065067894546, -2614.636131875159, -2617.358518631491, -2620.1210638666857, -2622.359630601093]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8151484295861258,0.2409585186465199,0.022458126900990805,1.8616911400726441,0.0,12194.391,328.02,0.13,30806492.839,493.982,8097.464,20000,20000,20000,20000,17.79,81.38000000000001,0.0,0.049999999999999996,5.000000000000001e-05,8968.340242250504,0.011761837326470882,8968.328266759072,8.344650268554688e-07,0.0032780138942760263,3.072542437430351,0.0
-904.78115321425,-2624.422185459473,-2251.4148056246104,1500.0,3,0,24000,0,24000,False,16,6,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-28-56,1764656936,13.73613715171814,75.11118340492249,61815,Leons-MacBook-Pro.local,127.0.0.1,75.11118340492249,0,6,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701, -2619.7065067894546, -2614.636131875159, -2617.358518631491, -2620.1210638666857, -2622.359630601093, -2618.6916724113785, -2624.422185459473, -2622.2156274365407]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8242699916096414,0.2382255558962994,0.02225345629732884,1.8677486831990417,0.0,12452.011,321.233,0.13,30802722.154,488.833,8182.75,24000,24000,24000,24000,13.594736842105263,81.3736842105263,0.0,0.024999999999999998,5.000000000000001e-05,8727.851530997983,0.01620363331129474,8727.835384639617,5.161377691453503e-06,0.001845527124028361,3.066083005935915,0.0
-904.78115321425,-2624.422185459473,-2292.7391333308633,1500.0,2,0,28000,0,28000,False,18,7,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-29-09,1764656949,13.259364128112793,88.37054753303528,61815,Leons-MacBook-Pro.local,127.0.0.1,88.37054753303528,0,7,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701, -2619.7065067894546, -2614.636131875159, -2617.358518631491, -2620.1210638666857, -2622.359630601093, -2618.6916724113785, -2624.422185459473, -2622.2156274365407, -2622.446150350867, -2624.221359610908]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8252549013532866,0.23678749907773014,0.02214515981306918,1.8772509878892802,0.0,12568.929,318.245,0.124,32326042.389,485.106,8245.625,28000,28000,28000,28000,14.510526315789477,81.27368421052631,0.0,0.012499999999999999,5.000000000000001e-05,8321.51412156628,0.011922382527301389,8321.502172064012,-7.690921906502016e-09,0.0029633029520600065,3.0342216184062343,0.0
-904.78115321425,-2624.422185459473,-2339.4019161753263,1500.0,3,0,32000,0,32000,False,21,8,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-29-24,1764656964,14.402405023574829,102.77295255661011,61815,Leons-MacBook-Pro.local,127.0.0.1,102.77295255661011,0,8,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701, -2619.7065067894546, -2614.636131875159, -2617.358518631491, -2620.1210638666857, -2622.359630601093, -2618.6916724113785, -2624.422185459473, -2622.2156274365407, -2622.446150350867, -2624.221359610908, -2621.072668335199, -2619.1126055034388, -2617.9505658876797]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8287631878994807,0.2350157507084253,0.022010522535100184,1.8937897538925,0.0,12795.996,312.598,0.122,32688194.837,485.587,8237.449,32000,32000,32000,32000,21.314285714285717,83.34761904761903,0.0,0.0062499999999999995,5.000000000000001e-05,7590.712363753781,0.011335997905341849,7590.701013577369,2.931202611615581e-06,0.0025256808431344665,3.0491844108027797,0.0
-904.78115321425,-2624.422185459473,-2338.4104658181072,1500.0,3,0,36000,0,36000,False,24,9,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-29-36,1764656976,12.723045110702515,115.49599766731262,61815,Leons-MacBook-Pro.local,127.0.0.1,115.49599766731262,0,9,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701, -2619.7065067894546, -2614.636131875159, -2617.358518631491, -2620.1210638666857, -2622.359630601093, -2618.6916724113785, -2624.422185459473, -2622.2156274365407, -2622.446150350867, -2624.221359610908, -2621.072668335199, -2619.1126055034388, -2617.9505658876797, -1755.8637669170023, -2618.576838597513, -2619.9703344381883]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8329195690430223,0.23356496689558023,0.02190014033530871,1.904465724611721,0.0,12792.676,312.679,0.126,31775030.303,482.509,8290.003,36000,36000,36000,36000,16.01111111111111,83.45,0.0,0.0031249999999999997,5.000000000000001e-05,6369.863145917462,0.011793380122511618,6369.851336516362,-0.020204105492561093,0.0035127915826178306,2.979311441606091,0.0
-904.78115321425,-2624.422185459473,-2337.851690359836,1500.0,2,0,40000,0,40000,False,26,10,fd795_00000,707c64fb07714e718f665f7b247bf70f,2025-12-01_22-29-49,1764656989,12.283668279647827,127.77966594696045,61815,Leons-MacBook-Pro.local,127.0.0.1,127.77966594696045,0,10,"[-2611.208671062741, -2612.066220505821, -1656.228337450221, -1415.792002572551, -904.78115321425, -1205.6413123844648, -2607.1093732827458, -2050.298482449701, -2619.7065067894546, -2614.636131875159, -2617.358518631491, -2620.1210638666857, -2622.359630601093, -2618.6916724113785, -2624.422185459473, -2622.2156274365407, -2622.446150350867, -2624.221359610908, -2621.072668335199, -2619.1126055034388, -2617.9505658876797, -1755.8637669170023, -2618.576838597513, -2619.9703344381883, -2607.398621883488, -2054.8941478376773]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8335236893237968,0.23271854862162109,0.021835541196409437,1.9109082561160566,0.0,12743.264,313.891,0.122,32729644.947,480.159,8330.573,40000,40000,40000,40000,13.029411764705882,83.62352941176471,0.0,0.0015624999999999999,5.000000000000001e-05,6414.345128350873,0.0067583856082731675,6414.3383693037995,0.0006359397972884931,0.004682576641745644,2.9924906530687885,0.0
