episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/agent_0,policy_reward_min/agent_1,policy_reward_max/agent_0,policy_reward_max/agent_1,policy_reward_mean/agent_0,policy_reward_mean/agent_1,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_agent_0_reward,hist_stats/policy_agent_1_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/agent_0/learner_stats/allreduce_latency,info/learner/agent_0/learner_stats/cur_kl_coeff,info/learner/agent_0/learner_stats/cur_lr,info/learner/agent_0/learner_stats/total_loss,info/learner/agent_0/learner_stats/policy_loss,info/learner/agent_0/learner_stats/vf_loss,info/learner/agent_0/learner_stats/vf_explained_var,info/learner/agent_0/learner_stats/kl,info/learner/agent_0/learner_stats/entropy,info/learner/agent_0/learner_stats/entropy_coeff,info/learner/agent_1/learner_stats/allreduce_latency,info/learner/agent_1/learner_stats/cur_kl_coeff,info/learner/agent_1/learner_stats/cur_lr,info/learner/agent_1/learner_stats/total_loss,info/learner/agent_1/learner_stats/policy_loss,info/learner/agent_1/learner_stats/vf_loss,info/learner/agent_1/learner_stats/vf_explained_var,info/learner/agent_1/learner_stats/kl,info/learner/agent_1/learner_stats/entropy,info/learner/agent_1/learner_stats/entropy_coeff
-281.6179311947026,-288.1213972301415,-284.86966421242204,500.0,2,0,1000,0,2000,False,2,1,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-49-20,1764715760,8.528688907623291,8.528688907623291,66783,DN0a183aea.SUNet,127.0.0.1,8.528688907623291,0,1,-174.99999999999838,-113.1213972301412,-174.99999999999838,-106.61793119470254,-174.99999999999838,-109.86966421242187,"[-281.6179311947026, -288.1213972301415]","[500, 500]","[-174.99999999999838, -174.99999999999838]","[-106.61793119470254, -113.1213972301412]",2.665029062734141,0.5483734500515354,0.04911398911452317,5.182313633250905,0.0,8462.487,236.337,0.939,1064814.42,68.971,14498.814,1000,2000,1000,2000,44.44615384615384,86.10000000000001,0.0,0.20000000000000004,0.0005,78.8997351714543,0.2937492453626224,4.219243172236851,0.0,371.9337174824306,2.0393607241766794,0.0,0.0,0.20000000000000004,0.0005,4.061788448265621,0.16857740432024002,3.2834535341177666,0.22028801100594655,3.0487876819180597,4.107082382696015,0.0
-281.6179311947026,-336.894639163344,-310.8054351190508,500.0,2,0,2000,0,4000,False,4,2,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-49-28,1764715768,7.53902006149292,16.06770896911621,66783,DN0a183aea.SUNet,127.0.0.1,16.06770896911621,0,2,-177.3973461644779,-159.49729299886434,-174.99999999999838,-106.61793119470254,-176.17428031190005,-134.6311548071489,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344]","[500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434]",2.676978286294569,0.5766597737225192,0.051450336235574046,4.897140122198619,0.0,8014.055,249.562,0.606,1650326.185,64.244,15565.764,2000,4000,2000,4000,57.5,86.12,0.0,0.3000000000000001,0.0005,4.663472322055272,0.06675945009504046,4.587995845930917,-0.00016971145357404436,0.02905684233909362,4.153297301701137,0.0,0.0,0.3000000000000001,0.0005,4.214125641754696,0.07559592415179525,4.136356704575675,0.021972605160304477,0.007243132243251742,4.806826700483049,0.0
-281.6179311947026,-341.41760867810956,-312.82620155357216,500.0,2,0,3000,0,6000,False,6,3,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-49-35,1764715775,7.13165020942688,23.19935917854309,66783,DN0a183aea.SUNet,127.0.0.1,23.19935917854309,0,3,-177.3973461644779,-164.28280420505934,-174.99999999999838,-106.61793119470254,-176.5353417240423,-136.29085982952816,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956]","[500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934]",2.681210228968047,0.577886296742597,0.05166534854606053,4.710453070294366,0.0,7722.57,258.981,0.525,1903617.549,65.704,15219.822,3000,6000,3000,6000,37.45454545454545,86.54545454545456,0.0,0.45,0.0005,4.298897719383239,0.07773219953690257,4.221161610739571,-1.0762895856584822e-05,8.238159981426613e-06,4.213080133710589,0.0,0.0,0.3000000000000001,0.0005,3.8353738542113986,0.047952326706477574,3.7867739140721306,0.20566429921558926,0.0021585373874364257,4.347247253145491,0.0
-267.5460736069696,-341.41760867810956,-310.3901884335228,500.0,2,0,4000,0,8000,False,8,4,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-49-42,1764715782,7.161908149719238,30.36126732826233,66783,DN0a183aea.SUNet,127.0.0.1,30.36126732826233,0,4,-177.51347480425093,-164.28280420505934,-174.99999999999838,-90.03259880271862,-176.7550603973653,-133.63512803615606,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956, -267.5460736069696, -338.61822453977976]","[500, 500, 500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852, -177.51347480425093, -177.31495803041747]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934, -90.03259880271862, -161.303266509361]",2.6824356479721017,0.5833005905760651,0.05187232738898408,4.577902072953196,0.0,7590.464,263.488,0.45,2223620.411,64.575,15485.98,4000,8000,4000,8000,38.94,84.49000000000001,0.0,0.225,0.0005,4.274729439190456,0.09064257230077472,4.1840860281671794,-1.5599387032645089e-06,3.4956961899368365e-06,4.217629555293492,0.0,0.0,0.15000000000000005,0.0005,2.917232240949358,0.08930104332310813,2.827527032153947,0.26041300637381415,0.0026942472835576555,4.1515879665102275,0.0
-256.543203435988,-346.95146407283215,-308.6616174977002,500.0,2,0,5000,0,10000,False,10,5,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-49-52,1764715792,10.37072205543518,40.73198938369751,66783,DN0a183aea.SUNet,127.0.0.1,40.73198938369751,0,5,-177.51347480425093,-169.99740735592061,-174.99999999999838,-79.27233717348788,-176.82654061583335,-131.8350768818657,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956, -267.5460736069696, -338.61822453977976, -256.543203435988, -346.95146407283215]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852, -177.51347480425093, -177.31495803041747, -177.27086626250025, -176.9540567169107]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934, -90.03259880271862, -161.303266509361, -79.27233717348788, -169.99740735592061]",2.74805141780512,0.6088447643752962,0.052812127378406314,4.520686591210948,0.0,8144.777,245.556,0.554,1805865.84,68.275,14646.604,5000,10000,5000,10000,57.71428571428571,84.89999999999999,0.0,0.1125,0.0005,4.690008670943124,0.09897640262331281,4.591032322815487,-0.00028646162578037804,1.9960123717664504e-07,4.218731457846506,0.0,0.0,0.07500000000000002,0.0005,4.1998868856046885,0.05356868207454681,4.1456019907474655,0.019715256350381034,0.009548190047490994,4.138628622463771,0.0
-256.543203435988,-346.95146407283215,-310.4035769723304,500.0,2,0,6000,0,12000,False,12,6,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-50-00,1764715800,7.863732099533081,48.59572148323059,66783,DN0a183aea.SUNet,127.0.0.1,48.59572148323059,0,6,-177.51347480425093,-169.99740735592061,-174.99999999999838,-79.27233717348788,-176.88769443563845,-133.51588253669075,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956, -267.5460736069696, -338.61822453977976, -256.543203435988, -346.95146407283215, -291.3901302624274, -346.8366184285351]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852, -177.51347480425093, -177.31495803041747, -177.27086626250025, -176.9540567169107, -177.36733838236063, -177.0195886869672]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934, -90.03259880271862, -161.303266509361, -79.27233717348788, -169.99740735592061, -114.02279188006557, -169.81702974156664]",2.78416561822431,0.6294579869455034,0.05387358063386447,4.478298764484513,0.0,8107.044,246.699,0.523,1910989.749,67.964,14713.672,6000,12000,6000,12000,70.28181818181818,86.12727272727273,0.0,0.05625,0.0005,4.807929411956242,0.10306673816272191,4.704862312759672,-0.0004856569426400321,8.083159180451359e-06,4.215673977988107,0.0,0.0,0.07500000000000002,0.0005,4.647360363176891,0.10522705188819341,4.540359387653215,0.22726281540734428,0.023653199655851685,4.5815434694290165,0.0
-256.543203435988,-346.95146407283215,-307.6974811470845,500.0,2,0,7000,0,14000,False,14,7,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-50-07,1764715807,6.853021860122681,55.44874334335327,66783,DN0a183aea.SUNet,127.0.0.1,55.44874334335327,0,7,-177.51347480425093,-169.99740735592061,-174.99999999999838,-79.27233717348788,-176.93602513418654,-130.7614560128968,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956, -267.5460736069696, -338.61822453977976, -256.543203435988, -346.95146407283215, -291.3901302624274, -346.8366184285351, -312.2450588388637, -270.67675355235394]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852, -177.51347480425093, -177.31495803041747, -177.27086626250025, -176.9540567169107, -177.36733838236063, -177.0195886869672, -177.07460847844294, -177.37741017250713]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934, -90.03259880271862, -161.303266509361, -79.27233717348788, -169.99740735592061, -114.02279188006557, -169.81702974156664, -135.1704503604195, -93.29934337984677]",2.8051960344357796,0.6434630621457628,0.05464465150277147,4.428003418282218,0.0,7929.392,252.226,0.505,1981382.643,68.684,14559.381,7000,14000,7000,14000,62.81,85.73999999999998,0.0,0.028125,0.0005,5.401506739003318,0.10577377208641597,5.295732753617423,0.0002898641995021275,4.933718506843527e-06,4.2106602668762205,0.0,0.0,0.1125,0.0005,8.374630783285413,0.04303978596414838,8.330925462927137,0.2375530583517892,0.005914962205343942,4.510864325932094,0.0
-256.543203435988,-346.95146407283215,-309.0006025635571,500.0,2,0,8000,0,16000,False,16,8,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-50-15,1764715815,7.60515022277832,63.05389356613159,66783,DN0a183aea.SUNet,127.0.0.1,63.05389356613159,0,8,-177.51347480425093,-169.99740735592061,-174.99999999999838,-79.27233717348788,-176.99078705114013,-132.0098155124158,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956, -267.5460736069696, -338.61822453977976, -256.543203435988, -346.95146407283215, -291.3901302624274, -346.8366184285351, -312.2450588388637, -270.67675355235394, -298.0123545660825, -338.23255039164854]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852, -177.51347480425093, -177.31495803041747, -177.27086626250025, -176.9540567169107, -177.36733838236063, -177.0195886869672, -177.07460847844294, -177.37741017250713, -177.29124602736937, -177.45699491226117]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934, -90.03259880271862, -161.303266509361, -79.27233717348788, -169.99740735592061, -114.02279188006557, -169.81702974156664, -135.1704503604195, -93.29934337984677, -120.72110853871156, -160.77555547938593]",2.8177930770719666,0.6543916104810126,0.055325674464833184,4.387962741074558,0.0,7891.612,253.434,0.494,2024277.992,69.13,14465.593,8000,16000,8000,16000,58.25,86.57000000000001,0.0,0.0140625,0.0005,6.301442764486585,0.1084654152393341,6.19297679577555,0.0007244535854884557,2.2548428541416652e-05,4.212610830579485,0.0,0.0,0.1125,0.0005,4.92635600396565,0.12239781830992018,4.799656239151955,0.09833247320992607,0.038237608402521744,4.683365399496896,0.0
-256.543203435988,-346.95146407283215,-305.44449328650325,500.0,2,0,9000,0,18000,False,18,9,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-50-22,1764715822,7.30374813079834,70.35764169692993,66783,DN0a183aea.SUNet,127.0.0.1,70.35764169692993,0,9,-177.51347480425093,-169.99740735592061,-174.99999999999838,-79.27233717348788,-177.02320591319426,-128.42128737330788,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956, -267.5460736069696, -338.61822453977976, -256.543203435988, -346.95146407283215, -291.3901302624274, -346.8366184285351, -312.2450588388637, -270.67675355235394, -298.0123545660825, -338.23255039164854, -281.47049882070286, -272.52073931944165]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852, -177.51347480425093, -177.31495803041747, -177.27086626250025, -176.9540567169107, -177.36733838236063, -177.0195886869672, -177.07460847844294, -177.37741017250713, -177.29124602736937, -177.45699491226117, -177.17759526991696, -177.38751834933777]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934, -90.03259880271862, -161.303266509361, -79.27233717348788, -169.99740735592061, -114.02279188006557, -169.81702974156664, -135.1704503604195, -93.29934337984677, -120.72110853871156, -160.77555547938593, -104.29290355078564, -95.13322097010355]",2.8257153976516256,0.6623173415031646,0.05580638966757704,4.352253561408426,0.0,7829.709,255.437,0.475,2105222.018,68.752,14545.11,9000,18000,9000,18000,48.11818181818182,86.38181818181819,0.0,0.00703125,0.0005,6.444274747371674,0.11038270933287485,6.3338918949876515,-0.00033135243824550085,1.8220924364469633e-05,4.221622821262905,0.0,0.0,0.16875000000000004,0.0005,8.903312305148159,0.01818906483905656,8.8834234526647,0.37437874930245535,0.010073647263096659,4.196892561231341,0.0
-256.543203435988,-346.95146407283215,-308.91556602322964,500.0,2,0,10000,0,20000,False,20,10,1c626_00000,dedd255b3ef844d1945c6437a159d48c,2025-12-02_14-50-29,1764715829,7.428524971008301,77.78616666793823,66783,DN0a183aea.SUNet,127.0.0.1,77.78616666793823,0,10,-177.51347480425093,-169.99740735592061,-174.99999999999838,-79.27233717348788,-177.05032601449892,-131.86524000872967,"[-281.6179311947026, -288.1213972301415, -336.58777288801514, -336.894639163344, -292.31786016712, -341.41760867810956, -267.5460736069696, -338.61822453977976, -256.543203435988, -346.95146407283215, -291.3901302624274, -346.8366184285351, -312.2450588388637, -270.67675355235394, -298.0123545660825, -338.23255039164854, -281.47049882070286, -272.52073931944165, -338.63250194725094, -341.6779393602848]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]","[-174.99999999999838, -174.99999999999838, -177.29977508312552, -177.3973461644779, -177.38012462360524, -177.13480447304852, -177.51347480425093, -177.31495803041747, -177.27086626250025, -176.9540567169107, -177.36733838236063, -177.0195886869672, -177.07460847844294, -177.37741017250713, -177.29124602736937, -177.45699491226117, -177.17759526991696, -177.38751834933777, -177.11624580862758, -177.47256804385367]","[-106.61793119470254, -113.1213972301412, -159.28799780488745, -159.49729299886434, -114.93773554351404, -164.28280420505934, -90.03259880271862, -161.303266509361, -79.27233717348788, -169.99740735592061, -114.02279188006557, -169.81702974156664, -135.1704503604195, -93.29934337984677, -120.72110853871156, -160.77555547938593, -104.29290355078564, -95.13322097010355, -161.51625613862157, -164.20537131643013]",2.8295487687068737,0.668774478278225,0.056208066440192675,4.322163351409493,0.0,7790.81,256.713,0.456,2194821.559,68.929,14507.716,10000,20000,10000,20000,49.94,84.10000000000001,0.0,0.003515625,0.0005,7.372823250293732,0.11121077026639666,7.261612419571195,0.00015268325805664062,5.850237980453698e-06,4.2266786166599815,0.0,0.0,0.16875000000000004,0.0005,5.563774869271687,0.12191740657602038,5.44109428354672,0.008837873595101492,0.004524027507435096,5.326386424473354,0.0
