step,time,num_rl_vehicles,veh_id,speed,position,lane,headway,acceleration,ttc
33,3.3000000000000003,3,flow_10.0,13.392000000000001,5.1,3,,0.0,
33,3.3000000000000003,3,rl_0,2.608954614400863,1720.7251621268417,1,,1.2212231159210196,
33,3.3000000000000003,3,rl_1,2.202923825383186,4.514855169057847,2,3.161837441962329,0.24879524111747653,
34,3.4000000000000004,3,flow_10.0,13.39199999998655,6.439199999998655,3,,-1.3450573987938697e-10,
34,3.4000000000000004,3,rl_0,2.670609247684478,1720.9922230516102,1,,0.616546332836152,
34,3.4000000000000004,3,rl_1,2.202923825383186,4.735147551596166,2,3.563970723985493,0.0,
35,3.5,3,flow_10.0,13.391999999974304,7.778399999996085,3,,-1.2246204050825327e-10,
35,3.5,3,rl_0,2.6719468832015982,1721.2594177399303,1,,0.013376355171201837,
35,3.5,3,rl_1,2.202923825383186,4.955439934134485,2,3.983211003800771,0.0,
36,3.6,3,flow_10.0,13.391999999963156,9.1175999999924,3,,-1.1148415524075972e-10,
36,3.6,3,rl_0,2.7592415690422047,1721.5353418968346,1,,0.8729468584060651,
36,3.6,3,rl_1,2.202923825383186,5.1757323166728035,1,2.408273230240278,0.0,
37,3.7,3,flow_10.0,13.391999999953006,10.456799999987702,3,,-1.0150102980333031e-10,
37,3.7,3,rl_0,2.8902010440826404,1721.824362001243,1,,1.309594750404357,
37,3.7,3,rl_1,2.202923825383186,5.3960246992111225,0,2.8389350385595167,0.0,
38,3.8000000000000003,3,flow_10.0,13.391999999943765,11.795999999982078,3,,-9.240608278560103e-11,
38,3.8000000000000003,3,rl_0,2.990591228008269,1722.1234211240437,1,,1.0039018392562848,
38,3.8000000000000003,3,rl_1,2.202923825383186,5.616317081749441,0,3.3107543179182226,0.0,
39,3.9000000000000004,3,flow_10.0,13.391999999935354,13.135199999975613,3,,-8.411049634560186e-11,
39,3.9000000000000004,3,rl_0,3.0632273435592636,1722.4297438583997,1,,0.726361155509947,
39,3.9000000000000004,3,rl_1,2.202923825383186,5.83660946428776,0,3.7995318450379214,0.0,
40,4.0,3,flow_10.0,13.391999999927696,14.474399999968384,3,,-7.65787433465448e-11,
40,4.0,3,rl_0,3.168632626533507,1722.746607121053,1,,1.0540528297424334,
40,4.0,3,rl_1,2.202923825383186,6.056901846826079,0,4.305409814986662,0.0,
41,4.1000000000000005,3,flow_10.0,13.391999999920724,15.813599999960456,3,,-6.972200594645983e-11,
41,4.1000000000000005,3,rl_0,3.228165727853774,1723.0694236938384,1,,0.595331013202669,
41,4.1000000000000005,3,rl_1,2.202923825383186,6.277194229364398,0,4.827945701713282,0.0,
42,4.2,3,flow_10.0,13.391999999914377,17.152799999951895,3,,-6.346922987177095e-11,
42,4.2,3,rl_0,3.3186933457851397,1723.4012930284168,1,,0.9052761793136588,
42,4.2,3,rl_1,2.202923825383186,6.497486611902717,0,5.367127893814276,0.0,
43,4.3,3,flow_10.0,13.391999999908599,18.491999999942756,3,,-5.778488798569015e-11,
43,4.3,3,rl_0,3.340070518851279,1723.735300080302,1,,0.213771730661394,
43,4.3,3,rl_1,2.202923825383186,6.717778994441036,0,5.923078845449109,0.0,
44,4.4,3,flow_10.0,13.391999999903339,19.83119999993309,3,,-5.2597926014641416e-11,
44,4.4,3,rl_0,3.42783626616001,1724.078083706918,2,2.3902789132373528,0.8776574730873099,
44,4.4,3,rl_1,2.202923825383186,6.938071376979355,0,6.495287084689092,0.0,
45,4.5,3,flow_10.0,13.39199999989855,21.170399999922946,3,,-4.789058039023075e-11,
45,4.5,3,rl_0,3.5162346496444856,1724.4297071718825,2,2.8474959106977167,0.8839838348447548,
45,4.5,3,rl_1,2.202923825383186,7.158363759517674,0,7.083826703375133,0.0,
46,4.6000000000000005,3,flow_10.0,13.391999999894189,22.509599999912364,3,1697.2417306369346,-4.360956040727615e-11,166.79253817456453
46,4.6000000000000005,3,rl_0,3.216234649644486,1724.751330636847,3,,-2.9999999999999982,
46,4.6000000000000005,3,rl_1,2.202923825383186,7.378656142055993,0,7.688404095248197,0.0,
47,4.7,3,flow_10.0,13.39192802551831,23.848792802464196,3,1696.2307149897806,-0.0007197437587969091,167.77492215524617
47,4.7,3,rl_0,3.2817715539795076,1725.0795077922448,3,,0.655369043350218,
47,4.7,3,rl_1,2.202923825383186,7.598948524594312,0,8.308915945823472,0.0,
48,4.800000000000001,3,flow_10.0,13.390902366672409,25.187883039131435,3,1695.2246545267883,-0.010256588459007787,168.50126974325823
48,4.800000000000001,3,rl_0,3.3302977367502367,1725.4125375659198,3,,0.48526182770729065,
48,4.800000000000001,3,rl_1,2.202923825383186,7.819240907132631,0,8.94522483199718,0.0,
49,4.9,3,flow_10.0,13.390929662478282,26.526976005379264,3,1694.223772332064,0.00027295805873350787,169.2730454455492
49,4.9,3,rl_0,3.3821077152353443,1725.7507483374434,3,,0.518099784851076,
49,4.9,3,rl_1,2.202923825383186,8.039533289670949,0,9.597414475240846,0.0,
50,5.0,3,flow_10.0,13.362454741490199,27.863221479528285,3,1693.2341035990967,-0.2847492098808324,171.090997138186
50,5.0,3,rl_0,3.4657674118143236,1726.0973250786249,3,,0.8365969657897931,
50,5.0,3,rl_1,2.202923825383186,8.259825672209267,0,10.264889408839224,0.0,
51,5.1000000000000005,3,flow_10.0,13.365024015913667,29.199723881119652,3,,0.025692744234682152,
51,5.1000000000000005,3,rl_0,3.572286383734337,1726.4545537169984,2,6.008242332662348,1.0651897192001325,
51,5.1000000000000005,3,rl_1,2.202923825383186,8.480118054747585,0,10.947869019304285,0.0,
52,5.2,3,flow_10.0,13.36743392499138,30.53646727361879,3,,0.024099090777127685,
52,5.2,3,rl_0,3.272286383734337,1726.781782355372,2,6.59906951113976,-2.9999999999999982,
52,5.2,3,rl_1,2.202923825383186,8.700410437285903,0,11.64580287372134,0.0,
53,5.300000000000001,3,flow_10.0,13.369629136644813,31.873430187283272,3,1690.2626948008376,0.02195211653432949,172.0158567484536
53,5.300000000000001,3,rl_0,3.543426327489936,1727.1361249881209,3,,2.711399437555988,
53,5.300000000000001,3,rl_1,2.202923825383186,8.920702819824221,0,12.358617971675883,0.0,
54,5.4,3,flow_10.0,13.371559618633288,33.2105861491466,3,1689.2840865704716,0.01930481988475563,172.62107901324896
54,5.4,3,rl_0,3.5854773149720067,1727.4946727196182,3,,0.42050987482070923,
54,5.4,3,rl_1,2.202923825383186,9.14099520236254,0,13.08618852216064,0.0,
55,5.5,3,flow_10.0,13.373318221057595,34.54791797125236,3,1688.3051219409701,0.01758602424306588,172.45823506422403
55,5.5,3,rl_0,3.583671926044547,1727.8530399122226,3,,-0.01805388927459628,
55,5.5,3,rl_1,2.202923825383186,9.361287584900857,0,13.828345413720402,0.0,
56,5.6000000000000005,3,flow_10.0,13.374919802494837,35.88540995150184,3,1687.3318231324388,0.016015814372423165,173.36215850077411
56,5.6000000000000005,3,rl_0,3.641931717180335,1728.2172330839405,3,,0.5825979113578805,
56,5.6000000000000005,3,rl_1,2.202923825383186,9.581579967439176,0,14.584628774461862,0.0,
57,5.7,3,flow_10.0,13.376378878979025,37.22304783939975,3,1686.3593947797604,0.014590764841884152,173.4173412503953
57,5.7,3,rl_0,3.652095352195823,1728.58244261916,3,,0.10163635015487671,
57,5.7,3,rl_1,2.202923825383186,9.801872349977494,0,15.355151463114343,0.0,
58,5.800000000000001,3,flow_10.0,13.377707680184125,38.56081860741816,3,1685.4042743392836,0.013288012050995945,176.459868610722
58,5.800000000000001,3,rl_0,3.826503275417411,1728.9650929467018,3,,1.7440792322158805,
58,5.800000000000001,3,rl_1,2.202923825383186,10.022164732515812,0,16.13950785260243,0.0,
59,5.9,3,flow_10.0,13.378919321002144,39.898710539518376,3,1684.4584219420883,0.012116408180187221,178.0889308878287
59,5.9,3,rl_0,3.9203953490486976,1729.3571324816066,3,,0.9389207363128671,
59,5.9,3,rl_1,2.202923825383186,10.24245711505413,0,16.937215895051317,0.0,
60,6.0,3,flow_10.0,13.380023487817764,41.236712888300154,3,1683.521191275428,0.011041668156206441,179.62719863561222
60,6.0,3,rl_0,4.0077168212166665,1729.7579041637282,3,,0.8732147216796893,
60,6.0,3,rl_1,2.202923825383186,10.462749497592448,0,17.748270268094167,0.0,
61,6.1000000000000005,3,flow_10.0,13.38102969528702,42.57481585782886,3,1682.591524512934,0.010062074692562817,180.98867168260512
61,6.1000000000000005,3,rl_0,4.0843620703450085,1730.1663403707628,3,,0.7664524912834203,
61,6.1000000000000005,3,rl_1,2.202923825383186,10.683041880130766,0,18.572567671736955,0.0,
62,6.2,3,flow_10.0,13.381946578035778,43.913010515632436,3,1681.6674656532055,0.009168827487577857,181.98705071096475
62,6.2,3,rl_0,4.141357980751121,1730.580476168838,3,,0.5699591040611285,
62,6.2,3,rl_1,2.202923825383186,10.903334262669084,0,19.409667265298715,0.0,
63,6.300000000000001,3,flow_10.0,13.38278192438063,45.2512887080705,3,1680.7514573145763,0.008353463448518283,183.48648002808363
63,6.300000000000001,3,rl_0,4.222698538087928,1731.0027460226468,3,,0.813405573368069,
63,6.300000000000001,3,rl_1,2.202923825383186,11.123626645207402,0,20.259129749980602,0.0,
64,6.4,3,flow_10.0,13.38354322898955,46.589643030969455,3,1679.8391030895266,0.007613046089200992,184.12137051243096
64,6.4,3,rl_0,4.26000097849282,1731.428746120496,3,,0.3730244040489161,
64,6.4,3,rl_1,2.202923825383186,11.34391902774572,0,21.12100421447468,0.0,
65,6.5,3,flow_10.0,13.384236703986755,47.92806670136813,3,1678.9313460999192,0.0069347499720429084,184.95383294443997
65,6.5,3,rl_0,4.30666680791291,1731.8594128012874,3,,0.466658294200899,
65,6.5,3,rl_1,2.202923825383186,11.564211410284038,0,21.994949708140602,0.0,
66,6.6000000000000005,3,flow_10.0,13.38486849048984,49.266553550417115,3,,0.006317865030851522,
66,6.6000000000000005,3,rl_0,4.3555800811282035,1732.2949708094002,2,15.398658772808176,0.48913273215293707,
66,6.6000000000000005,3,rl_1,2.202923825383186,11.784503792822356,0,22.8806608578301,0.0,
67,6.7,3,flow_10.0,13.385507004367469,50.60510425085386,3,,0.006385138776288102,
67,6.7,3,rl_0,4.53868103184613,1732.7488389125847,2,16.061652637466068,1.831009507179262,
67,6.7,3,rl_1,2.202923825383186,12.004796175360674,0,23.777922787344863,0.0,
68,6.800000000000001,3,flow_10.0,13.38608839100724,51.943713089954585,3,,0.0058138663977125304,
68,6.800000000000001,3,rl_0,4.23868103184613,1733.1727070157692,2,16.765878040047028,-2.9999999999999982,
68,6.800000000000001,3,rl_1,2.202923825383186,12.225088557898992,0,24.686237109036185,0.0,
69,6.9,3,flow_10.0,13.330564643801505,53.276769554334734,3,1675.3140246519813,-0.5552374720573461,183.10057753450909
69,6.9,3,rl_0,4.180871905469024,1733.590794206316,3,,-0.5780912637710589,
69,6.9,3,rl_1,2.202923825383186,12.44538094043731,0,25.605667090617757,0.0,
70,7.0,3,flow_10.0,13.335968141598906,54.610366368494624,3,1674.400219696175,0.054034977974009024,183.23387382142673
70,7.0,3,rl_0,4.1979185835352775,1734.0105860646697,3,,0.17046678066253484,
70,7.0,3,rl_1,2.202923825383186,12.665673322975628,0,26.535791511933496,0.0,
71,7.1000000000000005,3,flow_10.0,13.340893785291327,55.94445574702376,3,,0.04925643692420323,
71,7.1000000000000005,3,rl_0,4.309719528340422,1734.4415580175037,2,18.945101318115803,1.118009448051449,
71,7.1000000000000005,3,rl_1,2.202923825383186,12.885965705513946,0,27.476432048490246,0.0,
72,7.2,3,flow_10.0,13.345447048081635,57.27900045183193,3,,0.0455326279030821,
72,7.2,3,rl_0,4.602452449799901,1734.9018032624836,2,19.65454923451648,2.927329214594785,
72,7.2,3,rl_1,2.202923825383186,13.106258088052265,0,28.427179599202518,0.0,
73,7.300000000000001,3,flow_10.0,13.349596759051533,58.61396012773708,3,1671.7318855055428,0.04149710969898024,187.64164484394598
73,7.300000000000001,3,rl_0,4.440423707963353,1735.3458456332799,3,,-1.6202874183654803,
73,7.300000000000001,3,rl_1,2.202923825383186,13.326550470590583,0,29.387746214928903,0.0,
74,7.4,3,flow_10.0,13.353316343121474,59.94929176204923,3,1670.8527347517775,0.037195840699411065,190.05304011802676
74,7.4,3,rl_0,4.561808805467015,1735.8020265138266,3,,1.213850975036621,
74,7.4,3,rl_1,2.202923825383186,13.5468428531289,0,30.35794913721147,0.0,
75,7.5,3,flow_10.0,13.33087969451422,61.28237973150065,3,1669.983046761083,-0.22436648607254028,192.02093907583077
75,7.5,3,rl_0,4.633999787570363,1736.2654264925836,3,,0.7219098210334796,
75,7.5,3,rl_1,2.202923825383186,13.767135235667219,0,31.337498484190178,0.0,
76,7.6000000000000005,3,flow_10.0,13.336258965214515,62.6160056280221,3,1669.1181820826328,0.05379270700295535,192.99183140111097
76,7.6000000000000005,3,rl_0,4.687612180711156,1736.7341877106549,3,,0.5361239314079302,
76,7.6000000000000005,3,rl_1,2.202923825383186,13.987427618205537,0,32.32613955745329,0.0,
77,7.7,3,flow_10.0,13.341162819490915,63.950121909971195,3,,0.049038542763995,
77,7.7,3,rl_0,4.719134964348203,1737.2061012070897,2,23.339624049974873,0.31522783637046636,
77,7.7,3,rl_1,2.202923825383186,14.207720000743855,0,33.32326042757315,0.0,
78,7.800000000000001,3,flow_10.0,13.345692249490963,65.2846911349203,3,,0.04529430000047796,
78,7.800000000000001,3,rl_0,4.584099258781796,1737.6645111329678,2,24.105379024797458,-1.3503570556640643,
78,7.800000000000001,3,rl_1,2.202923825383186,14.428012383282173,0,34.32906632902577,0.0,
79,7.9,3,flow_10.0,13.349820216743508,66.61967315659464,3,,0.041279672525451616,
79,7.9,3,rl_0,4.7619913953555875,1738.1407102725034,1,,1.7789213657379133,
79,7.9,3,rl_1,2.202923825383186,14.648304765820491,0,35.34286521102198,0.0,
80,8.0,3,flow_10.0,13.353581948413387,67.95503135143598,3,,0.037617316698792536,
80,8.0,3,rl_0,4.8851732510341455,1738.6292275976068,1,,1.23181855678558,
80,8.0,3,rl_1,2.202923825383186,14.868597148358809,0,36.36463451718612,0.0,
81,8.1,3,flow_10.0,13.357009641134734,69.29073231554945,3,,0.03427692721347242,
81,8.1,3,rl_0,4.926884223820095,1739.121916019989,1,,0.41710972785949707,
81,8.1,3,rl_1,2.202923825383186,15.088889530897127,0,37.394152595550054,0.0,
82,8.200000000000001,3,flow_10.0,13.360132711406074,70.62674558669005,3,,0.03123070271339401,
82,8.200000000000001,3,rl_0,4.9931536751998715,1739.621231387509,2,27.124208323067478,0.6626945137977636,
82,8.200000000000001,3,rl_1,2.202923825383186,15.309181913435445,0,38.431062553028525,0.0,
83,8.3,3,flow_10.0,13.362978027069829,71.96304338939703,3,,0.028453156637553434,
83,8.3,3,rl_0,4.693153675199872,1740.090546755029,2,27.91738869982919,-2.9999999999999982,
83,8.3,3,rl_1,2.202923825383186,15.529474295973763,0,39.47515064738135,0.0,
84,8.4,3,flow_10.0,13.365570120992695,73.29960040149629,3,1662.2408725661417,0.025920939228658568,187.4783589202715
84,8.4,3,rl_0,4.499262126089459,1740.540472967638,3,,-1.9389154911041295,
84,8.4,3,rl_1,2.202923825383186,15.749766678512081,0,40.52621715714362,0.0,
85,8.5,3,flow_10.0,13.367868944793981,74.6363872959757,3,1661.3578845273842,0.022988238012864315,188.15179952669763
85,8.5,3,rl_0,4.537988557220822,1740.99427182336,3,,0.3872643113136309,
85,8.5,3,rl_1,2.202923825383186,15.9700590610504,0,41.58381325399986,0.0,
86,8.6,3,flow_10.0,13.369963186394106,75.9733836146151,3,1660.478311293898,0.020942416001243913,188.78226940951987
86,8.6,3,rl_0,4.574230851532345,1741.4516949085132,3,,0.3624229431152326,
86,8.6,3,rl_1,2.202923825383186,16.190351443588717,0,42.647899650214704,0.0,
87,8.700000000000001,3,flow_10.0,13.371870963367224,77.31057071095182,3,1659.61134796669,0.019077769731179473,191.4280911178618
87,8.700000000000001,3,rl_0,4.702237691284543,1741.9219186776418,3,,1.2800683975219762,
87,8.700000000000001,3,rl_1,2.202923825383186,16.410643826127036,0,43.7179533441712,0.0,
88,8.8,3,flow_10.0,13.373609644450537,78.64793167539688,3,1658.7455912900482,0.017386810833137645,191.59489450595814
88,8.8,3,rl_0,4.716042878033047,1742.393522965445,3,,0.13805186748504283,
88,8.8,3,rl_1,2.202923825383186,16.630936208665354,0,44.793952693277426,0.0,
89,8.9,3,flow_10.0,13.375193230217562,79.98545099841863,3,1657.8897776602118,0.015835857670243314,193.72088967283008
89,8.9,3,rl_0,4.81705693185461,1742.8752286586305,3,,1.0101405382156337,
89,8.9,3,rl_1,2.202923825383186,16.85122859120367,0,45.875681829943126,0.0,
90,9.0,3,flow_10.0,13.376636282842153,81.32311462670285,3,1657.0410804905464,0.014430526245909903,195.2452700111812
90,9.0,3,rl_0,4.889664586187725,1743.3641951172492,3,,0.7260765433311445,
90,9.0,3,rl_1,2.202923825383186,17.07152097374199,0,46.96309967922618,0.0,
91,9.1,3,flow_10.0,13.364856384437077,82.65960026514655,3,1656.2034158038625,-0.11779898405075429,197.71675255413027
91,9.1,3,rl_0,4.988209517599468,1743.863016069009,3,,0.9854493141174281,
91,9.1,3,rl_1,2.202923825383186,17.291813356280308,0,48.05571027953609,0.0,
92,9.200000000000001,3,flow_10.0,13.367222683756523,83.9963225335222,3,,0.023662993194459858,
92,9.200000000000001,3,rl_0,5.007490922809962,1744.36376516129,2,35.289434879728105,0.19281405210494817,
92,9.200000000000001,3,rl_1,2.202923825383186,17.512105738818626,0,49.15311352847885,0.0,
93,9.3,3,flow_10.0,13.369436719414749,85.33326620546367,3,,0.022140356582251997,
93,9.3,3,rl_0,4.765102912784938,1744.8402754525687,2,36.13404163850214,-2.423880100250244,
93,9.3,3,rl_1,2.202923825383186,17.732398121356944,0,50.255224802494574,0.0,
94,9.4,3,flow_10.0,13.37145341488319,86.670411546952,3,,0.020166954684412985,
94,9.4,3,rl_0,5.058319933065521,1745.3461074458753,2,36.95407331477509,2.9321702028058283,
94,9.4,3,rl_1,2.202923825383186,17.952690503895262,0,51.36204225127101,0.0,
95,9.5,3,flow_10.0,13.373290274034327,88.00774057435542,3,,0.018368591511368493,
95,9.5,3,rl_0,4.911421758779632,1745.8372496217532,1,,-1.4689817428588903,
95,9.5,3,rl_1,2.202923825383186,18.17298288643358,0,52.47319036801458,0.0,
96,9.600000000000001,3,flow_10.0,13.374475577960794,89.3451881321515,3,,0.011853039264675402,
96,9.600000000000001,3,rl_0,5.088078946718322,1746.3460575164252,1,,1.7665718793869,
96,9.600000000000001,3,rl_1,2.202923825383186,18.393275268971898,0,53.588610875049675,0.0,
97,9.700000000000001,3,flow_10.0,13.376042787090416,90.68279241086054,3,,0.01567209129621716,
97,9.700000000000001,3,rl_0,5.201641459116088,1746.8662216623368,0,40.054653176121974,1.1356251239776594,
97,9.700000000000001,3,rl_1,2.202923825383186,18.613567651510216,0,54.70810059959016,0.0,
98,9.8,3,flow_10.0,13.377470091277578,92.0205394199883,3,,0.014273041871621928,
98,9.8,3,rl_0,5.182941351183997,1747.3845157974552,0,40.879439213142405,-0.1870010793209076,
98,9.8,3,rl_1,2.202923825383186,18.833860034048534,0,55.831343007144675,0.0,
99,9.9,3,flow_10.0,13.378769937058582,93.35841641369416,3,,0.012998457810038389,
99,9.9,3,rl_0,5.284966013678656,1747.913012398823,0,41.69790140296118,1.0202466249465925,
99,9.9,3,rl_1,2.202923825383186,19.054152416586852,0,56.958593862205625,0.0,
100,10.0,3,flow_10.0,13.379953670981111,94.69641178079227,3,,0.011837339225291288,
100,10.0,3,rl_0,5.333445275673018,1748.4463569263903,0,42.515437160560396,0.484792619943617,
100,10.0,3,rl_1,2.202923825383186,19.27444479912517,0,58.0893505970806,0.0,
101,10.100000000000001,3,flow_10.0,13.381031635569085,96.03451494434918,3,,0.010779645879743782,
101,10.100000000000001,3,rl_0,5.335940468409405,1748.9799509732313,1,,0.024951927363874304,
101,10.100000000000001,3,rl_1,2.202923825383186,19.49473718166349,0,59.22346986667035,0.0,
102,10.200000000000001,3,flow_10.0,13.382013257129437,97.37271627006213,3,,0.00981621560351087,
102,10.200000000000001,3,rl_0,5.374427718022214,1749.5173937450336,1,,0.38487249612808583,
102,10.200000000000001,3,rl_1,2.202923825383186,19.715029564201807,0,60.360890806115215,0.0,
103,10.3,3,flow_10.0,13.371045740230327,98.70982084408516,3,,-0.10967516899109242,
103,10.3,3,rl_0,5.397260347106801,1750.0571197797442,0,44.977760322837185,0.22832629084587275,
103,10.3,3,rl_1,2.202923825383186,19.935321946740125,0,61.50145879344583,0.0,
104,10.4,3,flow_10.0,13.37291895982556,100.04711274006772,3,,0.01873219595232456,
104,10.4,3,rl_0,5.350923565128194,1750.592212136257,0,45.80690318143024,-0.46336781978607355,
104,10.4,3,rl_1,2.202923825383186,20.155614329278443,0,62.645161699780466,0.0,
105,10.5,3,flow_10.0,13.374625079762477,101.38457524804396,3,,0.01706119936917716,
105,10.5,3,rl_0,5.356424184986698,1751.1278545547557,1,,0.05500619858503697,
105,10.5,3,rl_1,2.202923825383186,20.37590671181676,0,63.791803567540406,0.0,
106,10.600000000000001,3,flow_10.0,13.376178944970611,102.72219314254102,3,,0.015538652081339421,
106,10.600000000000001,3,rl_0,5.421031298586475,1751.6699576846142,1,,0.6460711359977722,
106,10.600000000000001,3,rl_1,2.202923825383186,20.59619909435508,0,64.94134575177648,0.0,
107,10.700000000000001,3,flow_10.0,13.377594092005848,104.0599525517416,3,,0.01415147035237041,
107,10.700000000000001,3,rl_0,5.490133317658054,1752.21897101638,0,48.290194062939236,0.6910201907157898,
107,10.700000000000001,3,rl_1,2.202923825383186,20.816491476893397,0,66.09347869734134,0.0,
108,10.8,3,flow_10.0,13.378882862583126,105.39784083799992,3,,0.012887705772772762,
