episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-652.3643218247104,-654.7630587288235,-653.5636902767669,1500.0,2,0,4000,0,4000,False,2,1,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-36-44,1764725804,13.99633002281189,13.99633002281189,79765,Leons-MacBook-Pro.local,127.0.0.1,13.99633002281189,0,1,"[-652.3643218247104, -654.7630587288235]","[1500, 1500]",0.6527848256823123,0.265823129235849,0.02394828519890291,2.429465775607795,0.0,13507.724,296.127,0.171,23399185.495,494.935,8081.869,4000,4000,4000,4000,31.955000000000002,85.175,0.0,0.19999999999999998,5.000000000000001e-05,625.5881042480469,0.0121395415115741,625.5755603421119,0.0010760843753814698,0.0020222640491650277,2.888893413543701,0.0
-574.6307731650751,-654.7630587288235,-630.236027937584,1500.0,3,0,8000,0,8000,False,5,2,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-36-58,1764725818,14.03775405883789,28.03408408164978,79765,Leons-MacBook-Pro.local,127.0.0.1,28.03408408164978,0,2,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258]","[1500, 1500, 1500, 1500, 1500]",0.7695181195697431,0.27360481742066667,0.024726215367931615,2.3040186607273534,0.0,13760.657,290.684,0.164,24403223.273,516.792,7740.057,8000,8000,8000,8000,43.959999999999994,85.35999999999999,0.0,0.09999999999999999,5.000000000000001e-05,445.37555087304884,0.010195602476596833,445.36521341877597,0.036173458253183674,0.0014095723176392298,2.8930361232449933,0.0
-574.6307731650751,-658.4687045726446,-627.8701930133632,1500.0,3,0,12000,0,12000,False,8,3,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-37-09,1764725829,11.194205045700073,39.22828912734985,79765,Leons-MacBook-Pro.local,127.0.0.1,39.22828912734985,0,3,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8133768990233972,0.2745573547989509,0.025053448313094546,2.170125153020889,0.0,12912.754,309.771,0.184,21788592.208,523.709,7637.833,12000,12000,12000,12000,40.5,84.53125,0.0,0.049999999999999996,5.000000000000001e-05,381.24906744418604,0.0130613828198083,381.2358462818207,-0.02117343794914984,0.003217595180765992,2.8751341865908717,0.0
-384.32368267722666,-658.4687045726446,-606.1529794277636,1500.0,2,0,16000,0,16000,False,10,4,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-37-19,1764725839,9.745102882385254,48.97339200973511,79765,Leons-MacBook-Pro.local,127.0.0.1,48.97339200973511,0,4,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949, -384.32368267722666, -654.2445674935041]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8165468626030561,0.27346364883564467,0.025070316752084154,2.09611816079241,0.0,12113.31,330.215,0.174,23029809.197,538.568,7427.102,16000,16000,16000,16000,44.63571428571429,85.07142857142857,0.0,0.024999999999999998,5.000000000000001e-05,281.2453980318962,0.00727612079691983,281.23807973389853,-0.010742844112457768,0.0017645433216161629,2.8868120101190384,0.0
-304.4098350748796,-659.9363973835748,-573.569821926831,1500.0,3,0,20000,0,20000,False,13,5,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-37-30,1764725850,10.6995849609375,59.67297697067261,79765,Leons-MacBook-Pro.local,127.0.0.1,59.67297697067261,0,5,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949, -384.32368267722666, -654.2445674935041, -659.9363973835748, -430.53165831271133, -304.4098350748796]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.825239114495483,0.2711762831623282,0.025008412402144596,2.006025711722598,0.0,11849.67,337.562,0.167,23926434.683,531.468,7526.326,20000,20000,20000,20000,31.800000000000004,85.12666666666665,0.0,0.012499999999999999,5.000000000000001e-05,168.21659561164918,0.0028944908851577388,168.2136696657104,0.02405759749873992,0.0025393859439814623,2.884235332858178,0.0
-304.4098350748796,-659.9363973835748,-555.8015937151002,1500.0,3,0,24000,0,24000,False,16,6,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-37-39,1764725859,9.672069787979126,69.34504675865173,79765,Leons-MacBook-Pro.local,127.0.0.1,69.34504675865173,0,6,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949, -384.32368267722666, -654.2445674935041, -659.9363973835748, -430.53165831271133, -304.4098350748796, -641.2413191835598, -424.9656196048713, -370.2108756043713]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8340850222496317,0.2696536214269277,0.024979674637044,1.9287749594703811,0.0,11485.93,348.252,0.184,21699352.447,530.259,7543.488,24000,24000,24000,24000,36.278571428571425,85.20714285714287,0.0,0.0062499999999999995,5.000000000000001e-05,152.7363133215135,0.005267212612013663,152.7310138169185,0.051903734538728825,0.005093908345000676,2.9289109306950722,0.0
-304.4098350748796,-659.9363973835748,-566.851611992662,1500.0,2,0,28000,0,28000,False,18,7,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-37-51,1764725871,11.62840223312378,80.97344899177551,79765,Leons-MacBook-Pro.local,127.0.0.1,80.97344899177551,0,7,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949, -384.32368267722666, -654.2445674935041, -659.9363973835748, -430.53165831271133, -304.4098350748796, -641.2413191835598, -424.9656196048713, -370.2108756043713, -655.079991371098, -655.4235250552136]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8349071571519703,0.2690716365634359,0.02496945748733919,1.8951870309144416,0.0,11509.125,347.55,0.18,22187891.933,528.864,7563.381,28000,28000,28000,28000,37.13529411764706,84.51764705882353,0.0,0.0062499999999999995,5.000000000000001e-05,189.69885103779455,0.008253477088686439,189.69056622905117,2.090834802196872e-05,0.004890381073936893,3.0211074221518732,0.0
-304.4098350748796,-659.9363973835748,-563.8600372724422,1500.0,3,0,32000,0,32000,False,21,8,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-38-02,1764725882,10.843693017959595,91.81714200973511,79765,Leons-MacBook-Pro.local,127.0.0.1,91.81714200973511,0,8,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949, -384.32368267722666, -654.2445674935041, -659.9363973835748, -430.53165831271133, -304.4098350748796, -641.2413191835598, -424.9656196048713, -370.2108756043713, -655.079991371098, -655.4235250552136, -642.7922965256616, -552.3793428475931, -442.5601274801175]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8379045964177474,0.2681684252650337,0.024959009350754045,1.851790077660734,0.0,11428.013,350.017,0.173,23172950.276,527.909,7577.062,32000,32000,32000,32000,30.466666666666665,78.47999999999999,0.0,0.0031249999999999997,5.000000000000001e-05,112.6056489694503,0.0028229515578958296,112.60281496382606,0.07116100172842703,0.0036273800396679,2.9370050491825226,0.0
-304.4098350748796,-663.655388299849,-563.5006764665667,1500.0,3,0,36000,0,36000,False,24,9,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-38-13,1764725893,11.262199878692627,103.07934188842773,79765,Leons-MacBook-Pro.local,127.0.0.1,103.07934188842773,0,9,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949, -384.32368267722666, -654.2445674935041, -659.9363973835748, -430.53165831271133, -304.4098350748796, -641.2413191835598, -424.9656196048713, -370.2108756043713, -655.079991371098, -655.4235250552136, -642.7922965256616, -552.3793428475931, -442.5601274801175, -355.9700368012569, -663.655388299849, -663.3300273752076]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8418149059508134,0.26748462489319175,0.024955075632208768,1.816923952330706,0.0,11412.82,350.483,0.169,23718967.012,525.23,7615.712,36000,36000,36000,36000,31.86875,79.02499999999999,0.0,0.0015624999999999999,5.000000000000001e-05,101.528795890462,0.02447702882270659,101.50431335823184,0.03114360128679583,0.0035891888710525323,2.9850299904423374,0.0
-278.97398331702084,-663.655388299849,-547.2641682898079,1500.0,2,0,40000,0,40000,False,26,10,79ea5_00000,fad834aa855a44efaf2ad2f5f93d8971,2025-12-02_17-38-22,1764725902,9.195903062820435,112.27524495124817,79765,Leons-MacBook-Pro.local,127.0.0.1,112.27524495124817,0,10,"[-652.3643218247104, -654.7630587288235, -574.6307731650751, -615.5395163693854, -653.8824695999258, -658.4687045726446, -636.258834024146, -577.0538658221949, -384.32368267722666, -654.2445674935041, -659.9363973835748, -430.53165831271133, -304.4098350748796, -641.2413191835598, -424.9656196048713, -370.2108756043713, -655.079991371098, -655.4235250552136, -642.7922965256616, -552.3793428475931, -442.5601274801175, -355.9700368012569, -663.655388299849, -663.3300273752076, -425.8781570203842, -278.97398331702084]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]",0.8422794383040215,0.2671151769409344,0.024951986074739183,1.7954978218481525,0.0,11192.355,357.387,0.166,24115590.053,522.989,7648.351,40000,40000,40000,40000,36.49999999999999,80.1846153846154,0.0,0.0007812499999999999,5.000000000000001e-05,62.312127106420455,0.005118339652976682,62.30700134277243,0.03388914908512984,0.010361701142516827,2.938478036080637,0.0
