episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/agent_0,policy_reward_min/agent_1,policy_reward_max/agent_0,policy_reward_max/agent_1,policy_reward_mean/agent_0,policy_reward_mean/agent_1,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_agent_0_reward,hist_stats/policy_agent_1_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/agent_1/learner_stats/allreduce_latency,info/learner/agent_1/learner_stats/cur_kl_coeff,info/learner/agent_1/learner_stats/cur_lr,info/learner/agent_1/learner_stats/total_loss,info/learner/agent_1/learner_stats/policy_loss,info/learner/agent_1/learner_stats/vf_loss,info/learner/agent_1/learner_stats/vf_explained_var,info/learner/agent_1/learner_stats/kl,info/learner/agent_1/learner_stats/entropy,info/learner/agent_1/learner_stats/entropy_coeff,info/learner/agent_0/learner_stats/allreduce_latency,info/learner/agent_0/learner_stats/cur_kl_coeff,info/learner/agent_0/learner_stats/cur_lr,info/learner/agent_0/learner_stats/total_loss,info/learner/agent_0/learner_stats/policy_loss,info/learner/agent_0/learner_stats/vf_loss,info/learner/agent_0/learner_stats/vf_explained_var,info/learner/agent_0/learner_stats/kl,info/learner/agent_0/learner_stats/entropy,info/learner/agent_0/learner_stats/entropy_coeff
-768.4001923445915,-1120.7766017409688,-944.5883970427801,1500.0,2,0,4000,0,8000,False,2,1,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-32-33,1764729153,15.335031986236572,15.335031986236572,85410,Leons-MacBook-Pro.local,127.0.0.1,15.335031986236572,0,1,-580.4949256252982,-540.2816761156671,-448.7167524381655,-319.6834399064244,-514.6058390317319,-429.98255801104574,"[-768.4001923445915, -1120.7766017409688]","[1500, 1500]","[-448.7167524381655, -580.4949256252982]","[-319.6834399064244, -540.2816761156671]",0.6894209598845406,0.4792549526116396,0.04262990934852957,2.3824247352125285,0.0,14391.598,277.94,0.181,22104368.906,946.072,4228.008,4000,8000,4000,8000,31.322727272727274,81.92272727272727,0.0,0.19999999999999998,5.000000000000001e-05,455.5308681211164,0.0057151829763766255,455.5247948686167,-0.05903243536458296,0.0017882551164245437,1.426546666314525,0.0,0.0,0.19999999999999998,5.000000000000001e-05,517.1697938778708,0.008680460860411967,517.1610491591699,-0.005051215423698045,0.0003286812365914674,1.4047664257787889,0.0
-768.4001923445915,-1127.0134229080295,-951.8696761639318,1500.0,3,0,8000,0,16000,False,5,2,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-32-47,1764729167,14.601993799209595,29.937025785446167,85410,Leons-MacBook-Pro.local,127.0.0.1,29.937025785446167,0,2,-662.5078239142862,-540.2816761156671,-448.7167524381655,-282.77990111707663,-561.9272074401783,-389.9424687237508,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021]","[1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083]",0.7850995003458682,0.47234310487031833,0.04170830671675756,2.2342271186953937,0.0,14469.135,276.451,0.179,22354718.188,984.856,4061.509,8000,16000,8000,16000,26.966666666666665,83.63809523809525,0.0,0.09999999999999999,5.000000000000001e-05,234.9569018417068,0.0025825844897377874,234.95423434222118,0.06643697850165829,0.0008374633343714044,1.4095591395132003,0.0,0.0,0.09999999999999999,5.000000000000001e-05,442.1583398892034,0.008399108005687595,442.1497781757929,0.020107216027475172,0.0016286064913812546,1.4152364780825952,0.0
-380.02465979484106,-1127.0134229080295,-808.3255229502431,1500.0,3,0,12000,0,24000,False,8,3,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-32-59,1764729179,11.476328134536743,41.41335391998291,85410,Leons-MacBook-Pro.local,127.0.0.1,41.41335391998291,0,3,-662.5078239142862,-540.2816761156671,-192.01156454524155,-188.01309524959981,-479.550150626613,-328.7753723236285,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884]",0.8257131449287659,0.46560437011344863,0.041039086145864025,2.079213958845691,0.0,13515.888,295.948,0.186,21472546.075,960.394,4164.956,12000,24000,12000,24000,18.53125,82.375,0.0,0.049999999999999996,5.000000000000001e-05,110.74390639162833,0.0014635625806066297,110.74207175140101,0.037511371076107025,0.00740540203051208,1.4467409295420492,0.0,0.0,0.049999999999999996,5.000000000000001e-05,177.77723836668076,0.006024399480872578,177.7711963145648,0.04966711643898841,0.0003393599772145489,1.405365236343876,0.0
-313.6824304257824,-1127.0134229080295,-720.1667419968751,1500.0,2,0,16000,0,32000,False,10,4,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-33-09,1764729189,10.437023878097534,51.850377798080444,85410,Leons-MacBook-Pro.local,127.0.0.1,51.850377798080444,0,4,-662.5078239142862,-540.2816761156671,-180.24555091500272,-96.23409352506829,-434.17934683438614,-285.9873951624876,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769, -313.6824304257824, -421.38080594102325]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803, -180.24555091500272, -325.14671241595534]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884, -133.43687951077965, -96.23409352506829]",0.8278788741635286,0.4614164630994203,0.04065554355518885,1.9995501189848626,0.0,12751.446,313.69,0.176,22771925.348,948.687,4216.355,16000,32000,16000,32000,13.599999999999998,80.52000000000001,0.0,0.049999999999999996,5.000000000000001e-05,52.189175039914346,-0.003317252258139272,52.192074919343895,0.013488772658051037,0.008355764781493148,1.49099756902264,0.0,0.0,0.024999999999999998,5.000000000000001e-05,133.05770966372182,0.005393409704969775,133.05230856765482,0.03328076939378241,0.00031365499204742496,1.3963951853013807,0.0
-268.5950526116456,-1127.0134229080295,-647.5293134659753,1500.0,3,0,20000,0,40000,False,13,5,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-33-21,1764729201,12.094134092330933,63.94451189041138,85410,Leons-MacBook-Pro.local,127.0.0.1,63.94451189041138,0,5,-662.5078239142862,-540.2816761156671,-180.24555091500272,-78.95851967490427,-395.52938964195926,-251.99992382401499,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769, -313.6824304257824, -421.38080594102325, -268.5950526116456, -536.4979518804046, -411.1206505968777]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803, -180.24555091500272, -325.14671241595534, -189.63653293674147, -355.94582926669216, -254.50623479817503]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884, -133.43687951077965, -96.23409352506829, -78.95851967490427, -180.552122613712, -156.61441579870254]",0.8361776022368651,0.456491327243329,0.04020194911835944,1.9109358577228563,0.0,12616.819,317.037,0.167,23960605.541,947.674,4220.859,20000,40000,20000,40000,14.183333333333334,80.66111111111111,0.0,0.049999999999999996,5.000000000000001e-05,91.55336422035771,0.0043455470954218214,91.54899875799059,0.10665909301850103,0.00039382933010648766,1.5415713425605528,0.0,0.0,0.012499999999999999,5.000000000000001e-05,143.05524130079053,0.0026813346291742015,143.0525546727044,0.10143077604232296,0.0002211870212517596,1.381375370871636,0.0
-268.5950526116456,-1127.0134229080295,-611.2752564898734,1500.0,3,0,24000,0,48000,False,16,6,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-33-33,1764729213,11.225653171539307,75.17016506195068,85410,Leons-MacBook-Pro.local,127.0.0.1,75.17016506195068,0,6,-662.5078239142862,-540.2816761156671,-164.14872339007195,-78.95851967490427,-377.31031481962714,-233.96494167024548,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769, -313.6824304257824, -421.38080594102325, -268.5950526116456, -536.4979518804046, -411.1206505968777, -622.9876106783058, -414.20787055461443, -325.32754754737573]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803, -180.24555091500272, -325.14671241595534, -189.63653293674147, -355.94582926669216, -254.50623479817503, -445.78401056480936, -285.1502378136823, -164.14872339007195]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884, -133.43687951077965, -96.23409352506829, -78.95851967490427, -180.552122613712, -156.61441579870254, -177.20360011349678, -129.05763274093272, -161.178824157304]",0.8451119426329916,0.45361125347064485,0.03999172051811788,1.8390194299138123,0.0,12380.474,323.089,0.178,22439432.902,954.168,4192.136,24000,48000,24000,48000,23.825,81.69375000000001,0.0,0.024999999999999998,5.000000000000001e-05,43.50915856130661,0.002455052445011754,43.50669578423495,0.06276137836695504,0.00026670865969769333,1.4852769786311735,0.0,0.0,0.0062499999999999995,5.000000000000001e-05,101.16004654668993,0.0001754379560870509,101.15979135620144,0.03126348104131849,0.012685218094196855,1.4564027524763539,0.0
-268.5950526116456,-1127.0134229080295,-575.302497544129,1500.0,2,0,28000,0,56000,False,18,7,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-33-43,1764729223,10.600594758987427,85.77075982093811,85410,Leons-MacBook-Pro.local,127.0.0.1,85.77075982093811,0,7,-662.5078239142862,-540.2816761156671,-155.08273308584384,-78.95851967490427,-354.3739801487522,-220.92851739537596,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769, -313.6824304257824, -421.38080594102325, -268.5950526116456, -536.4979518804046, -411.1206505968777, -622.9876106783058, -414.20787055461443, -325.32754754737573, -297.1939935889068, -277.84685836743824]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803, -180.24555091500272, -325.14671241595534, -189.63653293674147, -355.94582926669216, -254.50623479817503, -445.78401056480936, -285.1502378136823, -164.14872339007195, -155.08273308584384, -186.6838724776618]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884, -133.43687951077965, -96.23409352506829, -78.95851967490427, -180.552122613712, -156.61441579870254, -177.20360011349678, -129.05763274093272, -161.178824157304, -142.1112605030628, -91.16298588977666]",0.8460074866187104,0.45275717170413216,0.03994634798840083,1.7995786930338002,0.0,12134.35,329.643,0.223,17940805.377,952.963,4197.433,28000,56000,28000,56000,34.08,84.54666666666667,0.0,0.012499999999999999,5.000000000000001e-05,48.360418590999416,0.0029953410548548545,48.35741626006421,0.023462668598675337,0.0006142035244381312,1.4966714535990069,0.0,0.0,0.0062499999999999995,5.000000000000001e-05,68.11485333769552,0.0033865983808232893,68.11144203819107,0.059257840756142495,0.0038667471190966716,1.4855423550451956,0.0
-190.0598707192884,-1127.0134229080295,-529.6449751182023,1500.0,3,0,32000,0,64000,False,21,8,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-33-54,1764729234,11.066283941268921,96.83704376220703,85410,Leons-MacBook-Pro.local,127.0.0.1,96.83704376220703,0,8,-662.5078239142862,-540.2816761156671,-97.5175877284327,-78.95851967490427,-324.20629147190664,-205.43868364629495,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769, -313.6824304257824, -421.38080594102325, -268.5950526116456, -536.4979518804046, -411.1206505968777, -622.9876106783058, -414.20787055461443, -325.32754754737573, -297.1939935889068, -277.84685836743824, -347.8527370601454, -190.0598707192884, -229.18691390849315]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803, -180.24555091500272, -325.14671241595534, -189.63653293674147, -355.94582926669216, -254.50623479817503, -445.78401056480936, -285.1502378136823, -164.14872339007195, -155.08273308584384, -186.6838724776618, -217.61999552539618, -97.5175877284327, -114.46289497867144]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884, -133.43687951077965, -96.23409352506829, -78.95851967490427, -180.552122613712, -156.61441579870254, -177.20360011349678, -129.05763274093272, -161.178824157304, -142.1112605030628, -91.16298588977666, -130.2327415347491, -92.54228299085577, -114.7240189298217]",0.8493417650911365,0.45133767618277354,0.03985931024137929,1.7475668376171782,0.0,12008.058,333.11,0.216,18533240.541,947.783,4220.374,32000,64000,32000,64000,26.053333333333335,84.88666666666664,0.0,0.0062499999999999995,5.000000000000001e-05,27.33215528082463,-0.00022847337588187186,27.332370473056418,0.04442676632635055,0.002142072051398622,1.4884574990118704,0.0,0.0,0.0031249999999999997,5.000000000000001e-05,23.947632249612962,0.0010311023602562566,23.94659925898466,0.07944081425666809,0.0005722903941626745,1.4581680659324892,0.0
-155.43725882170278,-1127.0134229080295,-484.2721310147388,1500.0,3,0,36000,0,72000,False,24,9,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-34-04,1764729244,9.944473028182983,106.78151679039001,85410,Leons-MacBook-Pro.local,127.0.0.1,106.78151679039001,0,9,-662.5078239142862,-540.2816761156671,-86.79192470196156,-67.34044783157353,-295.29840080859407,-188.97373020614418,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769, -313.6824304257824, -421.38080594102325, -268.5950526116456, -536.4979518804046, -411.1206505968777, -622.9876106783058, -414.20787055461443, -325.32754754737573, -297.1939935889068, -277.84685836743824, -347.8527370601454, -190.0598707192884, -229.18691390849315, -184.5251946682548, -160.02421338152647, -155.43725882170278]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803, -180.24555091500272, -325.14671241595534, -189.63653293674147, -355.94582926669216, -254.50623479817503, -445.78401056480936, -285.1502378136823, -164.14872339007195, -155.08273308584384, -186.6838724776618, -217.61999552539618, -97.5175877284327, -114.46289497867144, -103.94076280412708, -86.79192470196156, -88.09681099012931]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884, -133.43687951077965, -96.23409352506829, -78.95851967490427, -180.552122613712, -156.61441579870254, -177.20360011349678, -129.05763274093272, -161.178824157304, -142.1112605030628, -91.16298588977666, -130.2327415347491, -92.54228299085577, -114.7240189298217, -80.5844318641276, -73.23228867956486, -67.34044783157353]",0.8534428682508,0.44999149781547154,0.039837278244923044,1.6998460432666977,0.0,11781.603,339.512,0.214,18706013.875,943.119,4241.247,36000,72000,36000,72000,21.766666666666666,84.28666666666668,0.0,0.0031249999999999997,5.000000000000001e-05,12.761265401494118,-3.0562594052284e-05,12.761295145065663,0.014408369406038464,0.00029794603119717803,1.4543053980796568,0.0,0.0,0.0015624999999999999,5.000000000000001e-05,14.084274059822482,0.0005035952214271791,14.083769214939466,0.01581579466335109,0.0006469071496711319,1.4401590339599117,0.0
-148.32893616609024,-1127.0134229080295,-458.62770867068497,1500.0,2,0,40000,0,80000,False,26,10,46758_00000,29c708c39c7a4498959823812e681736,2025-12-02_18-34-14,1764729254,9.948957920074463,116.73047471046448,85410,Leons-MacBook-Pro.local,127.0.0.1,116.73047471046448,0,10,-662.5078239142862,-540.2816761156671,-74.8044979669013,-67.34044783157353,-278.4566867768896,-180.1710218937948,"[-768.4001923445915, -1120.7766017409688, -1127.0134229080295, -945.2877250313668, -797.8704387947021, -643.1126417251687, -380.02465979484106, -684.1185012622769, -313.6824304257824, -421.38080594102325, -268.5950526116456, -536.4979518804046, -411.1206505968777, -622.9876106783058, -414.20787055461443, -325.32754754737573, -297.1939935889068, -277.84685836743824, -347.8527370601454, -190.0598707192884, -229.18691390849315, -184.5251946682548, -160.02421338152647, -155.43725882170278, -148.32893616609024, -153.46034491798665]","[1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500]","[-448.7167524381655, -580.4949256252982, -661.9872325835212, -662.5078239142862, -455.92930263962035, -430.0002557352829, -192.01156454524155, -404.75334753148803, -180.24555091500272, -325.14671241595534, -189.63653293674147, -355.94582926669216, -254.50623479817503, -445.78401056480936, -285.1502378136823, -164.14872339007195, -155.08273308584384, -186.6838724776618, -217.61999552539618, -97.5175877284327, -114.46289497867144, -103.94076280412708, -86.79192470196156, -88.09681099012931, -74.8044979669013, -77.90773882597068]","[-319.6834399064244, -540.2816761156671, -465.0261903245029, -282.77990111707663, -341.941136155083, -213.11238598988558, -188.01309524959981, -279.3651537307884, -133.43687951077965, -96.23409352506829, -78.95851967490427, -180.552122613712, -156.61441579870254, -177.20360011349678, -129.05763274093272, -161.178824157304, -142.1112605030628, -91.16298588977666, -130.2327415347491, -92.54228299085577, -114.7240189298217, -80.5844318641276, -73.23228867956486, -67.34044783157353, -73.52443819918898, -75.55260609201585]",0.8540370277810259,0.44909569038118635,0.03980837607490274,1.6722438026038862,0.0,11594.881,344.98,0.207,19299684.804,944.563,4234.765,40000,80000,40000,80000,18.42142857142857,83.82142857142858,0.0,0.0015624999999999999,5.000000000000001e-05,24.76438498141304,0.0009772778038055665,24.76340347632879,0.0332476013996562,0.002984338042841361,1.504070870722494,0.0,0.0,0.0007812499999999999,5.000000000000001e-05,20.815668459236623,0.0012027593389634162,20.814465141994056,-0.001515208502284816,0.00043785286334754815,1.4522648695976503,0.0
